id,(Intercept),GroupP,GroupT2DM,GroupT2DM_P
d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Propionibacteriales;f__Propionibacteriaceae;g__Pseudopropionibacterium,6.115395362013685,-0.7808495801543984,-0.8960062426166131,-1.7080585531407533
d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Anaerovoracaceae;g__[Eubacterium]_brachy_group,3.7438225183202456,-1.4831646298939993,-0.29625102002784737,-0.7615062453350954
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Pasteurellaceae;g__Aggregatibacter,4.272527331278874,1.0801584656265817,0.7233531694452627,-0.672787938096419
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Oribacterium,2.977749072478497,1.978195261735363,0.1309071920599525,0.6741586383950323
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Atopobium,2.2367318062577626,0.38459133663103895,-0.18333786548814113,0.6473764759059675
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__uncultured,0.8461138648538095,0.8114943788714296,1.0309971546565402,2.2057121149140486
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Bergeyella,4.696763917396398,-0.10438918175697597,-0.40674707223297873,-1.2636783122241166
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;__,4.557339667687344,-1.023930834113135,-0.8017971967328498,-0.6147832944442739
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__F0058,5.581729928602137,-0.2857707029234856,-0.9232086299942692,-1.4920962547431078
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Catonella,4.278066342082112,-1.5952728640041258,-0.8029941033995315,-1.384336125294581
d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Anaerovoracaceae;g__[Eubacterium]_nodatum_group,2.840242960769528,0.5538023497918902,-0.0698515606178774,-0.31166834471227806
d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Peptostreptococcaceae;g__Peptostreptococcus,4.103295154639998,-0.6111399129607243,-0.6569083428570429,-0.9144555508167453
d__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales-Selenomonadales;f__Veillonellaceae;g__Veillonellaceae,2.1790084076859273,-0.12266214213117034,-0.02108175227124997,0.3077958301485705
d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Spirochaetales;f__Spirochaetaceae;g__Treponema,5.845435303284789,-0.009403725572678434,-0.8264154511264648,-0.9490116196513757
d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Aerococcaceae;g__Abiotrophia,3.4380782573737485,0.11241252297669593,0.4881681749124184,-0.8257587467236527
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Slackia,1.618848306573421,-0.3319949417929415,-0.6528309057205706,-0.1546115131367209
d__Bacteria;p__Patescibacteria;c__Gracilibacteria;o__Absconditabacteriales_(SR1);f__Absconditabacteriales_(SR1);g__Absconditabacteriales_(SR1),2.86114237134746,-0.0662258021259686,-0.10439091851221745,-0.9009420999638534
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Pasteurellaceae;__,1.7924821741020858,-0.6557920927922868,-0.8545764303748934,-1.1666416929297072
d__Bacteria;p__Patescibacteria;c__Gracilibacteria;o__Gracilibacteria;f__Gracilibacteria;g__Gracilibacteria,1.0041373530078066,0.5617286460631842,0.30405740474732507,-0.13559466201278794
d__Bacteria;__;__;__;__;__,1.218298515188222,-0.3631939617613738,-0.42788645739643216,-0.2178027593459566
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Howardella,0.7679163930748885,-0.1739587769576823,-0.47117931104956295,-0.39147535547276724
d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Anaerovoracaceae;g__Mogibacterium,0.5251415694800833,-0.04736307239184104,-0.3699759485678933,0.01660266789401052
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Lentimicrobiaceae;g__Lentimicrobium,1.7966764764707062,0.38318019361415434,-0.04344201794703225,0.1820127252052541
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Pasteurellaceae;g__Actinobacillus,1.8063234249720643,-0.9795882746725987,-0.6647403662959218,-1.404013236154337
d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__Saccharimonadales;g__Saccharimonadales,3.4311757704502273,-0.339324939989856,-0.8396429392734259,0.029243841587331898
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cardiobacteriales;f__Cardiobacteriaceae;__,0.2597432714968897,-0.23006143266152634,0.5273332515210655,0.5668021390398142
d__Bacteria;p__Synergistota;c__Synergistia;o__Synergistales;f__Synergistaceae;g__Fretibacterium,3.665159105764799,0.007103450397005634,-0.5289002696811967,-0.9401434728408163
d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Peptostreptococcaceae;g__Filifactor,3.352585681161596,-0.7207582217079685,-1.5484939835266311,-1.2561315583426813
