id,(Intercept),GroupP,GroupT2DM,GroupT2DM_P
d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__Saccharimonadaceae;g__Candidatus_Saccharimonas,0.35273992985304586,0.5577563811965531,0.4805988928347309,0.43691868723311067
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Rhodocyclaceae;g__Propionivibrio,0.4787447711156668,0.6758487604582762,0.5931102197224273,0.5791669626773378
d__Bacteria;p__Bacteroidota;c__Bacteroidia;__;__;__,0.5365710650942291,0.6179430860828469,0.628713842782074,0.5827398371603864
d__Bacteria;p__Firmicutes;c__Bacilli;o__Mycoplasmatales;f__Mycoplasmataceae;g__Mycoplasma,0.34136534697572535,0.605600061669971,0.48726570490658627,0.45632693222186355
d__Bacteria;p__Desulfobacterota;c__Desulfobulbia;o__Desulfobulbales;f__Desulfobulbaceae;g__Desulfobulbus,0.6306635322861444,0.797044299399147,0.7094417055800377,0.7131138413734659
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Defluviitaleaceae;g__Defluviitaleaceae_UCG-011,0.429550294388074,0.713823127217871,0.509973904825776,0.5060247549434947
d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__Saccharimonadaceae;__,0.6175299542591091,0.8791453209535214,0.7612162935183591,0.6804230242982706
d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Propionibacteriales;f__Propionibacteriaceae;g__Brooklawnia,0.41708825586564624,0.6044878285081602,0.46589095961247906,0.5061822064070424
d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Anaerovoracaceae;g__[Eubacterium]_saphenum_group,0.23493046910555634,0.6246497092841777,0.38347993191291363,0.406401362807227
d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Family_XI;g__W5053,0.47226571426846453,0.807576185104896,0.5521843123330092,0.5533757607277797
d__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales-Selenomonadales;f__Selenomonadaceae;g__Selenomonadaceae,0.36690730285013956,0.8880857176493475,0.40634495186095826,0.5586687088547999
d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Scardovia,0.11750601762142043,0.4858320290700371,0.3366999592921956,0.6470708740407268
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;__,0.7822676214177577,0.8315016025037183,0.8668017865964723,0.8295183095737362
d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia_vadinBB60_group;f__Clostridia_vadinBB60_group;g__Clostridia_vadinBB60_group,0.16024019023028443,0.36919879953648405,0.25381284075228605,0.2658088121282034
d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;__,0.11750601762141882,0.26969679646357186,0.4015612575387363,0.20802932166700258
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Cryptobacterium,0.30323691193201674,0.4472090586307424,0.33487146003922424,0.3796283385093256
d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Propionibacteriales;f__Propionibacteriaceae;g__Aestuariimicrobium,0.5972521912929459,0.6883446293069219,0.6694823988744701,0.6162548062040977
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Ottowia,0.2694414204722361,0.35249374830488395,0.2914867058315551,0.30679675538660783
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Rikenellaceae_RC9_gut_group,0.4405146474022811,0.651146935907168,0.537701572118945,0.5369857375661952
d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium,0.3155561052906278,0.5796252343650418,0.4280807696576263,0.58583676649557
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Moraxella,0.4960185938219631,0.7818224482054233,0.6530551107625817,0.670841711728635
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Shuttleworthia,0.4657025160201123,0.6733260582080752,0.5108869436239942,0.5364455503951747
d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__Saccharimonadaceae;g__TM7a,0.30519295630836457,0.39458233890116845,0.3358486315760254,0.3484106636579584
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides,0.24311353217449505,0.7622243772671113,0.40007151920637135,0.4016490866721898
